origen,nombre,tipo,bytes,fecha,destino,nota
~/Downloads,WhatsApp Image 2024-04-24 at 16.57.22 (3).jpg,jpg,128707,2026-07-03,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2024-04-24 at 16.57.23.jpg,jpg,180548,2026-07-03,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-06-25 at 1.48.29 PM.jpeg,jpeg,361584,2026-06-25,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-07-13 at 10.10.34 AM.jpeg,jpeg,184257,2026-07-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-07-23 at 2.11.00 PM.jpeg,jpeg,71444,2026-07-23,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-07-27 at 3.49.53 PM (1).jpeg,jpeg,183681,2026-07-27,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-07-27 at 3.49.53 PM (2).jpeg,jpeg,264592,2026-07-27,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-07-27 at 3.49.53 PM.jpeg,jpeg,221208,2026-07-27,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-07-30 at 1.46.29 PM.jpeg,jpeg,107369,2026-07-30,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-03 at 6.43.09 AM.jpeg,jpeg,98214,2026-08-03,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-03 at 6.43.51 AM.jpeg,jpeg,73093,2026-08-03,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-09 at 5.04.14 PM (1).jpeg,jpeg,46616,2026-08-09,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-09 at 5.04.14 PM (2).jpeg,jpeg,46466,2026-08-09,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-09 at 5.04.14 PM.jpeg,jpeg,47026,2026-08-09,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.20 PM (1).jpeg,jpeg,144527,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.20 PM (2).jpeg,jpeg,151887,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.20 PM.jpeg,jpeg,122235,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.21 PM (1).jpeg,jpeg,139779,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.21 PM (2).jpeg,jpeg,165298,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.21 PM (3).jpeg,jpeg,144955,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.21 PM.jpeg,jpeg,145364,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.22 PM (1).jpeg,jpeg,188911,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.22 PM (2).jpeg,jpeg,187141,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.22 PM (3).jpeg,jpeg,158116,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-10 at 6.46.22 PM.jpeg,jpeg,167546,2026-08-10,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-13 at 1.50.40 PM (1).jpeg,jpeg,96081,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-13 at 1.50.40 PM.jpeg,jpeg,79227,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-13 at 12.24.22 PM.jpeg,jpeg,212957,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-13 at 12.28.49 PM.jpeg,jpeg,159800,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-13 at 2.02.54 PM (1).jpeg,jpeg,104251,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-13 at 2.02.54 PM.jpeg,jpeg,101185,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-13 at 4.36.55 PM.jpeg,jpeg,51868,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Image 2026-08-13 at 4.47.33 PM.jpeg,jpeg,58747,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Unknown 2026-06-11 at 7.22.30 PM.zip,zip,246455,2026-06-11,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Unknown 2026-06-11 at 7.22.43 PM.zip,zip,246455,2026-06-11,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,WhatsApp Unknown 2026-08-13 at 2.02.58 PM.zip,zip,205794,2026-08-13,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,_MG_0072.jpg,jpg,2834288,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_0074.jpg,jpg,3301367,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_0117.jpg,jpg,11595491,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_1966.jpg,jpg,11987228,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_1973.jpg,jpg,7888048,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_2018.jpg,jpg,14704345,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_4559.jpg,jpg,10398911,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_4572.jpg,jpg,10202068,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_4596.jpg,jpg,9543494,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_4662.jpg,jpg,7611291,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_4775.jpg,jpg,10584053,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_4789.jpg,jpg,8759914,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_4792.jpg,jpg,9363383,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_5892-Mejorado-NR.jpg,jpg,2604918,2026-08-04,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_6339.jpg,jpg,2819564,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_6342.jpg,jpg,3364153,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_6347.jpg,jpg,2856058,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_6360.jpg,jpg,3814731,2026-06-04,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_6951.jpg,jpg,3313770,2026-06-04,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7145.jpg,jpg,4755685,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7148.jpg,jpg,3965414,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7153.jpg,jpg,1470294,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7161.jpg,jpg,3779775,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7167.jpg,jpg,4236434,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7169.jpg,jpg,650166,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7193.jpg,jpg,5573402,2026-06-04,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7210.jpg,jpg,5494861,2026-07-21,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7217.jpg,jpg,11572243,2026-07-21,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_7315.jpg,jpg,5356841,2026-08-04,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_8237.jpg,jpg,5343130,2026-06-04,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_8262.jpg,jpg,6069079,2026-07-29,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_8270-Mejorado-NR.jpg,jpg,1467841,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_8805.jpg,jpg,8110379,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_9117.jpg,jpg,9030602,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_9159.jpg,jpg,10815277,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_MG_9336.jpg,jpg,6893045,2026-08-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,_kaprica - Transcripts.docx,docx,13874,2026-06-03,~/My Drive/PERSONAL/Varios,Personal
~/Downloads,abogado-del-diablo.skill,skill,4372,2026-06-16,~/Dev/Rosanta/tools,Skill / tooling
~/Downloads,claude-instagram-guide.pdf,pdf,84397,2026-06-03,~/Rosanta OS/01_Business_Fundamentals/Referencias,Material de referencia / formación
~/Downloads,comprobantepago (1).pdf,pdf,20987,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,comprobantepago.pdf,pdf,20987,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (1).xls,xls,40960,2026-06-23,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (10).xls,xls,89088,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (11).xls,xls,21504,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (12).xls,xls,32256,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (13).xls,xls,22016,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (14).xls,xls,22016,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (15).xls,xls,38400,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (16).xls,xls,36864,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (17).xls,xls,27648,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (2).xls,xls,20480,2026-06-30,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (3).xls,xls,72704,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (4).xls,xls,29696,2026-07-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (5).xls,xls,124416,2026-07-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (6).xls,xls,39424,2026-07-13,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (7).xls,xls,26112,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (8).xls,xls,27136,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta (9).xls,xls,130048,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,consulta.xls,xls,16384,2026-06-22,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,costeo_barra_rosanta.html,html,49676,2026-08-12,~/Rosanta OS/04_Profit_OS/Costeo,Costeo de barra
~/Downloads,crm-buscador-contactos.pdf,pdf,168773,2026-07-10,~/Rosanta OS/05_Marketing_OS/CRM_y_Retencion,CRM / encuesta
~/Downloads,eaeea5_130c365ce3664c369902bb0d97e43243.pdf,pdf,763964,2026-08-03,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,eaeea5_20972647d97f426f9e8f2c20b721468f.pdf,pdf,722684,2026-08-03,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,eaeea5_3cf480ade7ca4788a8f28f1531e88ce1.pdf,pdf,674480,2026-08-02,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,eaeea5_4f5a8c3e16c0471081f620b5b398d87f.pdf,pdf,1534747,2026-08-05,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,eaeea5_9ff8d2404c2a4fd6a771570e50949d73.pdf,pdf,1133900,2026-08-04,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,fotosbranding-02.jpg,jpg,19827156,2026-07-29,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,fotosbranding-03.jpg,jpg,25101061,2026-07-29,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,fotosbranding-04.jpg,jpg,12018183,2026-07-29,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,fotosbranding_Mesa de trabajo 1.jpg,jpg,18450705,2026-07-29,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,intranet,carpeta,57569,2026-08-21,~/Dev/Rosanta/apps-script/_paquetes-instalacion,Paquete .gs de instalacion (codigo)
~/Downloads,json.txt,txt,331,2026-08-03,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,mapa-trekkings-chalten.html,html,527854,2026-08-09,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
~/Downloads,modulo,carpeta,82679,2026-08-21,~/Dev/Rosanta/apps-script/_paquetes-instalacion,Paquete .gs de instalacion (codigo)
~/Downloads,modulo-2-base-digital.docx,docx,18311368,2026-08-04,~/Rosanta OS/05_Marketing_OS/3. IA Gastronomico/Academia de IA,Curso ChefAIClub
~/Downloads,modulo-6-reputacion-fidelizacion.docx,docx,12165,2026-08-05,~/Rosanta OS/05_Marketing_OS/3. IA Gastronomico/Academia de IA,Curso ChefAIClub
~/Downloads,myfonts_order_7446753181866.zip,zip,64867,2026-08-13,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,patagonia-feb-2027.html,html,2598723,2026-08-09,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
~/Downloads,peskia (Unzipped Files),carpeta,495059,2026-08-18,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,peskia.zip,zip,484293,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,planilla_12595886 MAYO 2026.pdf,pdf,152649,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Planilla_y_Propinas,Planilla / propinas
~/Downloads,planilla_12796572 JUNIO 2026.pdf,pdf,148713,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Planilla_y_Propinas,Planilla / propinas
~/Downloads,planilla_12877585 JULIO 2026.pdf,pdf,152471,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Planilla_y_Propinas,Planilla / propinas
~/Downloads,receta-a-CAPTURA.pdf,pdf,9534,2026-07-26,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,reservas (1).xlsx,xlsx,49241,2026-06-23,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas (10).xlsx,xlsx,687126,2026-07-23,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas (10).xlsx - Sheet1.csv,csv,177374,2026-07-23,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas (2).xlsx,xlsx,33392,2026-06-23,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas (3).xlsx,xlsx,33405,2026-06-30,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas (5).xlsx,xlsx,643323,2026-07-06,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas (6).xlsx,xlsx,644706,2026-07-06,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas (7).xlsx,xlsx,26971,2026-07-13,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas (9).xlsx,xlsx,22938,2026-07-18,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,reservas-patagonia-2027.html,html,33206,2026-08-09,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
~/Downloads,reservas.xlsx,xlsx,31526,2026-06-22,~/Rosanta OS/05_Marketing_OS/Reservas_WIX,Export de reservas
~/Downloads,rosanta-banner-1920x760.svg,svg,19737,2026-07-24,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,rosanta-flor-botanica-2000px.png,png,131076,2026-07-20,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,rosanta-flor-botanica.svg,svg,6624,2026-07-20,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,rosanta.rest-Ads-22-Jun-2026-28-Jun-2026.xlsx,xlsx,9327,2026-07-01,~/Rosanta OS/05_Marketing_OS/Pauta_Meta_y_CAC,Reporte de pauta
~/Downloads,rosanta.rest-Ads-26-Jun-2026-1-Jul-2026.xlsx,xlsx,9748,2026-07-01,~/Rosanta OS/05_Marketing_OS/Pauta_Meta_y_CAC,Reporte de pauta
~/Downloads,rosanta.rest-Campaigns-22-Jun-2026-28-Jun-2026.xlsx,xlsx,7419,2026-06-30,~/Rosanta OS/05_Marketing_OS/Pauta_Meta_y_CAC,Reporte de pauta
~/Downloads,rosanta_cotizador.py,py,22792,2026-06-19,~/Dev/Rosanta/scripts,Script utilitario
~/Downloads,rosanta_crm_2026-07-18.csv,csv,157091,2026-07-18,~/Rosanta OS/05_Marketing_OS/CRM_y_Retencion,CRM / encuesta
~/Downloads,upload.png,png,48017,2026-07-24,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,upload_edited.png,png,85528,2026-07-24,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Desktop,Cocteles 2027 VF.pdf,pdf,77481,2026-08-18,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Carta / menú vigente
~/Desktop,MOW Longevidad 14Habitos.key,key,1062169,2026-08-23,~/My Drive/PERSONAL/Mentoria_MOW,Mentoría personal
~/Desktop,MOW Longevidad 14Habitos.pdf,pdf,141780,2026-08-23,~/My Drive/PERSONAL/Mentoria_MOW,Mentoría personal
~/Desktop,Menu EN 2027 VF.pdf,pdf,572653,2026-08-19,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Carta / menú vigente
~/Desktop,Menu ES 2027 VF.pdf,pdf,579503,2026-08-19,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Carta / menú vigente
~/Desktop,Menu Vinos 2027.pdf,pdf,49881,2026-08-17,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Carta / menú vigente
~/Capturas,Screenshot 2026-07-27 at 7.12.13 PM.jpg,jpg,95001,2026-07-27,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-27 at 7.37.31 PM.jpg,jpg,168563,2026-07-27,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-27 at 8.19.03 PM.jpg,jpg,168934,2026-07-27,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-28 at 4.01.44 PM.jpg,jpg,115282,2026-07-28,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 3.10.37 PM.jpg,jpg,77959,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 3.22.02 PM.jpg,jpg,77660,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 3.22.04 PM.jpg,jpg,129311,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 3.29.28 PM.jpg,jpg,95558,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 3.29.35 PM.jpg,jpg,141189,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 4.28.07 PM.jpg,jpg,141395,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 5.44.46 PM.jpg,jpg,176285,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 5.44.58 PM.jpg,jpg,162496,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 5.48.59 PM.jpg,jpg,145326,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-29 at 7.10.38 PM.jpg,jpg,171168,2026-07-29,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
~/Capturas,Screenshot 2026-07-30 at 10.59.29 AM.jpg,jpg,184883,2026-07-30,(sin cambio) ~/Capturas,Volcado de screenshots - se deja en su lugar
